date,city,counts
2021-12-21,Copenhagen,5
2021-12-22,Copenhagen,8
2021-12-23,Copenhagen,3
2021-12-24,Copenhagen,2
2021-12-27,Copenhagen,3
2021-12-28,Copenhagen,1
2021-12-30,Copenhagen,2
2021-12-31,Copenhagen,1
2022-01-01,Copenhagen,2
2022-01-02,Copenhagen,1
2022-01-03,Copenhagen,8
2022-01-04,Copenhagen,7
2022-01-05,Copenhagen,5
2022-01-07,Copenhagen,2
2022-01-09,Copenhagen,7
2022-01-10,Copenhagen,2
2022-01-11,Copenhagen,9
2022-01-12,Copenhagen,6
2022-01-13,Copenhagen,1
2022-01-14,Copenhagen,3
2022-01-17,Copenhagen,3
2022-01-18,Copenhagen,4
2022-01-19,Copenhagen,8
2022-01-20,Copenhagen,2
2022-01-21,Copenhagen,6
2022-01-22,Copenhagen,1
2022-01-24,Copenhagen,2
2022-01-25,Copenhagen,8
2022-01-26,Copenhagen,1
2022-01-27,Copenhagen,4
2022-01-28,Copenhagen,4
2022-01-30,Copenhagen,3
2022-01-31,Copenhagen,3
2022-02-01,Copenhagen,4
2022-02-02,Copenhagen,1
2022-02-03,Copenhagen,2
2022-02-04,Copenhagen,9
2022-02-05,Copenhagen,2
2022-02-07,Copenhagen,3
2022-02-08,Copenhagen,1
2022-02-10,Copenhagen,3
2022-02-11,Copenhagen,1
2022-02-13,Copenhagen,1
2022-02-14,Copenhagen,7
2022-02-15,Copenhagen,5
2022-02-16,Copenhagen,9
2022-02-17,Copenhagen,7
2022-02-18,Copenhagen,5
2022-02-21,Copenhagen,3
2022-02-22,Copenhagen,4
2022-02-23,Copenhagen,3
2022-02-24,Copenhagen,3
2022-02-27,Copenhagen,1
2022-02-28,Copenhagen,4
2022-03-01,Copenhagen,2
2022-03-02,Copenhagen,1
2022-03-04,Copenhagen,5
2022-03-07,Copenhagen,2
2022-03-08,Copenhagen,1
2022-03-09,Copenhagen,9
2022-03-10,Copenhagen,5
2022-03-11,Copenhagen,8
2022-03-12,Copenhagen,2
2022-03-13,Copenhagen,1
2022-03-14,Copenhagen,6
2022-03-15,Copenhagen,6
2022-03-16,Copenhagen,4
2022-03-17,Copenhagen,6
2022-03-19,Copenhagen,1
2022-03-21,Copenhagen,6
2022-03-22,Copenhagen,4
2022-03-23,Copenhagen,2
2022-03-24,Copenhagen,2
2022-03-25,Copenhagen,5
2022-03-26,Copenhagen,3
2022-03-28,Copenhagen,5
2022-03-29,Copenhagen,4
2022-03-30,Copenhagen,6
2022-04-01,Copenhagen,3
2022-04-03,Copenhagen,1
2022-04-04,Copenhagen,2
2022-04-05,Copenhagen,5
2022-04-06,Copenhagen,2
2022-04-07,Copenhagen,6
2022-04-08,Copenhagen,10
2022-04-11,Copenhagen,10
2022-04-12,Copenhagen,3
2022-04-13,Copenhagen,2
2022-04-14,Copenhagen,4
2022-04-15,Copenhagen,4
2022-04-16,Copenhagen,2
2022-04-18,Copenhagen,2
2022-04-19,Copenhagen,5
2022-04-20,Copenhagen,2
2022-04-21,Copenhagen,1
2022-04-22,Copenhagen,1
2022-04-24,Copenhagen,1
2022-04-25,Copenhagen,4
2022-04-27,Copenhagen,4
2022-04-28,Copenhagen,2
2022-04-29,Copenhagen,11
2022-04-30,Copenhagen,1
2022-05-02,Copenhagen,5
2022-05-03,Copenhagen,3
2022-05-04,Copenhagen,3
2022-05-05,Copenhagen,4
2022-05-06,Copenhagen,8
2022-05-07,Copenhagen,4
2022-05-08,Copenhagen,4
2022-05-09,Copenhagen,3
2022-05-10,Copenhagen,1
2022-05-11,Copenhagen,1
2022-05-12,Copenhagen,5
2022-05-13,Copenhagen,3
2022-05-14,Copenhagen,4
2022-05-15,Copenhagen,4
2022-05-16,Copenhagen,6
2022-05-17,Copenhagen,5
2022-05-18,Copenhagen,3
2022-05-20,Copenhagen,4
2022-05-22,Copenhagen,3
2022-05-24,Copenhagen,2
2022-05-25,Copenhagen,3
2022-05-26,Copenhagen,1
2022-05-27,Copenhagen,4
2022-05-29,Copenhagen,3
2022-05-30,Copenhagen,1
2022-05-31,Copenhagen,4
2022-06-01,Copenhagen,7
2022-06-02,Copenhagen,4
2022-06-03,Copenhagen,2
2022-06-05,Copenhagen,3
2022-06-06,Copenhagen,2
2022-06-07,Copenhagen,3
2022-06-08,Copenhagen,10
2022-06-09,Copenhagen,11
2022-06-10,Copenhagen,3
2022-06-11,Copenhagen,3
2022-06-12,Copenhagen,2
2022-06-13,Copenhagen,2
2022-06-14,Copenhagen,4
2022-06-15,Copenhagen,5
2022-06-16,Copenhagen,5
2022-06-17,Copenhagen,11
2022-06-20,Copenhagen,7
2022-06-21,Copenhagen,9
2022-06-22,Copenhagen,11
2022-06-23,Copenhagen,5
2022-06-24,Copenhagen,10
2022-06-27,Copenhagen,3
2022-06-28,Copenhagen,5
2022-06-29,Copenhagen,1
2022-06-30,Copenhagen,6
2022-07-01,Copenhagen,10
2022-07-03,Copenhagen,25
2022-07-04,Copenhagen,19
2022-07-05,Copenhagen,13
2022-07-06,Copenhagen,14
2022-07-07,Copenhagen,6
2022-07-08,Copenhagen,2
2022-07-09,Copenhagen,1
2022-07-10,Copenhagen,4
2022-07-11,Copenhagen,2
2022-07-13,Copenhagen,4
2022-07-14,Copenhagen,3
2022-07-15,Copenhagen,6
2022-07-18,Copenhagen,4
2022-07-19,Copenhagen,3
2022-07-20,Copenhagen,4
2022-07-21,Copenhagen,2
2022-07-22,Copenhagen,7
2022-07-23,Copenhagen,3
2022-07-24,Copenhagen,3
2022-07-26,Copenhagen,3
2022-07-27,Copenhagen,11
2022-07-29,Copenhagen,6
2022-08-01,Copenhagen,1
2022-08-02,Copenhagen,6
2022-08-03,Copenhagen,4
2022-08-04,Copenhagen,1
2022-08-05,Copenhagen,5
2022-08-06,Copenhagen,1
2022-08-08,Copenhagen,6
2022-08-09,Copenhagen,1
2022-08-10,Copenhagen,5
2022-08-11,Copenhagen,16
2022-08-12,Copenhagen,6
2022-08-13,Copenhagen,1
2022-08-14,Copenhagen,2
2022-08-15,Copenhagen,4
2022-08-16,Copenhagen,2
2022-08-17,Copenhagen,7
2022-08-18,Copenhagen,4
2022-08-19,Copenhagen,7
2022-08-20,Copenhagen,4
2022-08-22,Copenhagen,2
2022-08-23,Copenhagen,3
2022-08-24,Copenhagen,5
2022-08-25,Copenhagen,11
2022-08-26,Copenhagen,5
2022-08-27,Copenhagen,1
2022-08-29,Copenhagen,3
2022-08-30,Copenhagen,2
2022-08-31,Copenhagen,3
2022-09-01,Copenhagen,3
2022-09-02,Copenhagen,6
2022-09-03,Copenhagen,1
2022-09-05,Copenhagen,4
2022-09-06,Copenhagen,1
2022-09-07,Copenhagen,1
2022-09-08,Copenhagen,3
2022-09-09,Copenhagen,3
2022-09-10,Copenhagen,2
2022-09-11,Copenhagen,3
2022-09-12,Copenhagen,4
2022-09-13,Copenhagen,7
2022-09-14,Copenhagen,3
2022-09-15,Copenhagen,5
2022-09-16,Copenhagen,3
2022-09-17,Copenhagen,3
2022-09-18,Copenhagen,2
2022-09-19,Copenhagen,2
2022-09-20,Copenhagen,4
2022-09-21,Copenhagen,6
2022-09-22,Copenhagen,5
2022-09-23,Copenhagen,5
2022-09-24,Copenhagen,3
2022-09-26,Copenhagen,9
2022-09-27,Copenhagen,5
2022-09-28,Copenhagen,1
2022-09-29,Copenhagen,6
2022-09-30,Copenhagen,2
2022-10-01,Copenhagen,3
2022-10-03,Copenhagen,2
2022-10-04,Copenhagen,3
2022-10-05,Copenhagen,4
2022-10-06,Copenhagen,4
2022-10-07,Copenhagen,10
2022-10-08,Copenhagen,3
2022-10-09,Copenhagen,1
2022-10-10,Copenhagen,5
2022-10-11,Copenhagen,6
2022-10-12,Copenhagen,2
2022-10-13,Copenhagen,6
2022-10-14,Copenhagen,5
2022-10-15,Copenhagen,1
2022-10-17,Copenhagen,1
2022-10-18,Copenhagen,3
2022-10-19,Copenhagen,4
2022-10-20,Copenhagen,4
2022-10-21,Copenhagen,3
2022-10-22,Copenhagen,1
2022-10-23,Copenhagen,2
2022-10-24,Copenhagen,2
2022-10-25,Copenhagen,5
2022-10-26,Copenhagen,13
2022-10-27,Copenhagen,3
2022-10-28,Copenhagen,8
2022-10-29,Copenhagen,1
2022-10-30,Copenhagen,4
2022-10-31,Copenhagen,4
2022-11-01,Copenhagen,6
2022-11-02,Copenhagen,2
2022-11-04,Copenhagen,4
2022-11-05,Copenhagen,1
2022-11-06,Copenhagen,2
2022-11-07,Copenhagen,2
2022-11-08,Copenhagen,6
2022-11-09,Copenhagen,8
2022-11-10,Copenhagen,8
2022-11-11,Copenhagen,6
2022-11-12,Copenhagen,5
2022-11-13,Copenhagen,1
2022-11-14,Copenhagen,6
2022-11-15,Copenhagen,7
2022-11-16,Copenhagen,3
2022-11-17,Copenhagen,4
2022-11-18,Copenhagen,3
2022-11-20,Copenhagen,2
2022-11-21,Copenhagen,3
2022-11-22,Copenhagen,3
2022-11-23,Copenhagen,6
2022-11-24,Copenhagen,2
2022-11-25,Copenhagen,4
2022-11-26,Copenhagen,1
2022-11-28,Copenhagen,3
2022-11-29,Copenhagen,4
2022-11-30,Copenhagen,8
2022-12-01,Copenhagen,6
2022-12-02,Copenhagen,1
2022-12-04,Copenhagen,1
2022-12-05,Copenhagen,2
2022-12-08,Copenhagen,5
2022-12-10,Copenhagen,6
2022-12-11,Copenhagen,1
2022-12-12,Copenhagen,7
2022-12-13,Copenhagen,2
2022-12-14,Copenhagen,8
2022-12-16,Copenhagen,2
2022-12-17,Copenhagen,2
2022-12-18,Copenhagen,4
2022-12-22,Copenhagen,8
2022-12-23,Copenhagen,3
2022-12-24,Copenhagen,2
2022-12-25,Copenhagen,2
2022-12-27,Copenhagen,3
2022-12-28,Copenhagen,5
2022-12-29,Copenhagen,4
2022-12-30,Copenhagen,1
2023-01-01,Copenhagen,6
2023-01-02,Copenhagen,4
2023-01-03,Copenhagen,2
2023-01-04,Copenhagen,9
2023-01-05,Copenhagen,14
2023-01-06,Copenhagen,10
2023-01-09,Copenhagen,11
2023-01-10,Copenhagen,11
2023-01-11,Copenhagen,6
2023-01-12,Copenhagen,1
2023-01-13,Copenhagen,11
2023-01-14,Copenhagen,1
2023-01-16,Copenhagen,3
2023-01-17,Copenhagen,3
2023-01-18,Copenhagen,5
2023-01-19,Copenhagen,5
2023-01-20,Copenhagen,2
2023-01-21,Copenhagen,1
2023-01-22,Copenhagen,8
2023-01-23,Copenhagen,10
2023-01-24,Copenhagen,11
2023-01-25,Copenhagen,5
2023-01-26,Copenhagen,7
2023-01-27,Copenhagen,7
2023-01-28,Copenhagen,4
2023-01-30,Copenhagen,9
2023-01-31,Copenhagen,22
2023-02-01,Copenhagen,3
2023-02-02,Copenhagen,4
2023-02-03,Copenhagen,5
2023-02-04,Copenhagen,1
2023-02-05,Copenhagen,3
2023-02-06,Copenhagen,3
2023-02-07,Copenhagen,9
2023-02-08,Copenhagen,9
2023-02-09,Copenhagen,2
2023-02-10,Copenhagen,9
2023-02-13,Copenhagen,5
2023-02-14,Copenhagen,4
2023-02-15,Copenhagen,1
2023-02-16,Copenhagen,2
2023-02-17,Copenhagen,2
2023-02-18,Copenhagen,1
2023-02-19,Copenhagen,2
2023-02-20,Copenhagen,1
2023-02-21,Copenhagen,4
2023-02-22,Copenhagen,4
2023-02-23,Copenhagen,1
2023-02-24,Copenhagen,8
2023-02-25,Copenhagen,2
2023-02-26,Copenhagen,1
2023-02-27,Copenhagen,1
2023-02-28,Copenhagen,2
2023-03-01,Copenhagen,3
2023-03-02,Copenhagen,3
2023-03-03,Copenhagen,8
2023-03-04,Copenhagen,4
2023-03-06,Copenhagen,6
2023-03-07,Copenhagen,3
2023-03-08,Copenhagen,6
2023-03-10,Copenhagen,7
2023-03-11,Copenhagen,2
2023-03-12,Copenhagen,2
2023-03-14,Copenhagen,3
2023-03-15,Copenhagen,3
2023-03-17,Copenhagen,6
2023-03-18,Copenhagen,1
2023-03-21,Copenhagen,2
2023-03-22,Copenhagen,3
2023-03-23,Copenhagen,5
2023-03-24,Copenhagen,1
2023-03-26,Copenhagen,2
2023-03-27,Copenhagen,5
2023-03-28,Copenhagen,3
2023-03-29,Copenhagen,5
2023-03-30,Copenhagen,5
2023-03-31,Copenhagen,7
2023-04-01,Copenhagen,1
2023-04-03,Copenhagen,2
2023-04-04,Copenhagen,4
2023-04-06,Copenhagen,3
2023-04-08,Copenhagen,1
2023-04-11,Copenhagen,4
2023-04-12,Copenhagen,1
2023-04-13,Copenhagen,4
2023-04-14,Copenhagen,4
2023-04-15,Copenhagen,1
2023-04-16,Copenhagen,1
2023-04-17,Copenhagen,5
2023-04-18,Copenhagen,4
2023-04-19,Copenhagen,7
2023-04-20,Copenhagen,6
2023-04-21,Copenhagen,3
2023-04-22,Copenhagen,2
2023-04-23,Copenhagen,4
2023-04-24,Copenhagen,2
2023-04-25,Copenhagen,1
2023-04-26,Copenhagen,4
2023-04-27,Copenhagen,2
2023-04-28,Copenhagen,7
2023-04-29,Copenhagen,2
2023-04-30,Copenhagen,4
2023-05-01,Copenhagen,2
2023-05-02,Copenhagen,1
2023-05-03,Copenhagen,2
2023-05-04,Copenhagen,12
2023-05-06,Copenhagen,2
2023-05-08,Copenhagen,4
2023-05-09,Copenhagen,8
2023-05-10,Copenhagen,3
2023-05-11,Copenhagen,4
2023-05-12,Copenhagen,13
2023-05-13,Copenhagen,1
2023-05-14,Copenhagen,10
2023-05-15,Copenhagen,3
2023-05-16,Copenhagen,7
2023-05-17,Copenhagen,11
2023-05-19,Copenhagen,1
2023-05-22,Copenhagen,4
2023-05-23,Copenhagen,5
2023-05-24,Copenhagen,6
2023-05-25,Copenhagen,1
2023-05-26,Copenhagen,5
2023-05-27,Copenhagen,2
2023-05-28,Copenhagen,2
2023-05-29,Copenhagen,3
2023-05-30,Copenhagen,5
2023-05-31,Copenhagen,10
2023-06-01,Copenhagen,3
2016-02-26,Riga,3
2016-02-29,Riga,9
2016-03-01,Riga,8
2016-03-02,Riga,6
2016-03-03,Riga,4
2016-03-04,Riga,4
2016-03-07,Riga,4
2016-03-08,Riga,4
2016-03-09,Riga,1
2016-03-10,Riga,7
2016-03-11,Riga,4
2016-03-14,Riga,14
2016-03-15,Riga,14
2016-03-16,Riga,5
2016-03-17,Riga,4
2016-03-18,Riga,1
2016-03-21,Riga,12
2016-03-22,Riga,6
2016-03-23,Riga,5
2016-03-24,Riga,4
2016-03-29,Riga,8
2016-03-30,Riga,4
2016-03-31,Riga,12
2016-04-01,Riga,6
2016-04-04,Riga,9
2016-04-05,Riga,6
2016-04-06,Riga,4
2016-04-07,Riga,5
2016-04-08,Riga,3
2016-04-11,Riga,11
2016-04-12,Riga,6
2016-04-13,Riga,5
2016-04-14,Riga,4
2016-04-15,Riga,3
2016-04-18,Riga,3
2016-04-19,Riga,7
2016-04-20,Riga,3
2016-04-21,Riga,7
2016-04-25,Riga,6
2016-04-26,Riga,7
2016-04-27,Riga,4
2016-04-28,Riga,9
2016-04-29,Riga,8
2016-05-02,Riga,9
2016-05-03,Riga,12
2016-05-05,Riga,9
2016-05-06,Riga,4
2016-05-09,Riga,9
2016-05-10,Riga,6
2016-05-11,Riga,12
2016-05-12,Riga,1
2016-05-13,Riga,5
2016-05-16,Riga,9
2016-05-17,Riga,6
2016-05-18,Riga,12
2016-05-20,Riga,6
2016-05-23,Riga,13
2016-05-24,Riga,6
2016-05-25,Riga,9
2016-05-26,Riga,5
2016-05-27,Riga,3
2016-05-28,Riga,1
2016-05-30,Riga,10
2016-05-31,Riga,5
2016-06-01,Riga,2
2016-06-02,Riga,3
2016-06-03,Riga,4
2016-06-04,Riga,2
2016-06-06,Riga,13
2016-06-07,Riga,4
2016-06-08,Riga,7
2016-06-09,Riga,3
2016-06-10,Riga,6
2016-06-13,Riga,3
2016-06-14,Riga,16
2016-06-15,Riga,5
2016-06-16,Riga,3
2016-06-17,Riga,2
2016-06-19,Riga,2
2016-06-20,Riga,8
2016-06-21,Riga,4
2016-06-22,Riga,12
2016-06-23,Riga,1
2016-06-25,Riga,2
2016-06-26,Riga,2
2016-06-27,Riga,2
2016-06-28,Riga,2
2016-06-29,Riga,6
2016-06-30,Riga,10
2016-07-01,Riga,8
2016-07-04,Riga,5
2016-07-05,Riga,6
2016-07-06,Riga,2
2016-07-07,Riga,2
2016-07-08,Riga,3
2016-07-09,Riga,2
2016-07-11,Riga,2
2016-07-12,Riga,5
2016-07-13,Riga,5
2016-07-14,Riga,6
2016-07-15,Riga,3
2016-07-16,Riga,2
2016-07-18,Riga,17
2016-07-19,Riga,8
2016-07-20,Riga,9
2016-07-21,Riga,4
2016-07-22,Riga,6
2016-07-25,Riga,13
2016-07-26,Riga,13
2016-07-27,Riga,1
2016-07-28,Riga,3
2016-07-29,Riga,6
2016-07-31,Riga,1
2016-08-01,Riga,4
2016-08-02,Riga,4
2016-08-03,Riga,6
2016-08-04,Riga,2
2016-08-05,Riga,6
2016-08-06,Riga,1
2016-08-08,Riga,7
2016-08-09,Riga,10
2016-08-10,Riga,2
2016-08-11,Riga,2
2016-08-12,Riga,5
2016-08-15,Riga,5
2016-08-16,Riga,7
2016-08-17,Riga,5
2016-08-18,Riga,1
2016-08-19,Riga,8
2016-08-20,Riga,1
2016-08-22,Riga,5
2016-08-23,Riga,3
2016-08-24,Riga,7
2016-08-25,Riga,10
2016-08-26,Riga,3
2016-08-27,Riga,4
2016-08-29,Riga,6
2016-08-30,Riga,3
2016-08-31,Riga,5
2016-09-01,Riga,4
2016-09-02,Riga,3
2016-09-03,Riga,1
2016-09-05,Riga,6
2016-09-06,Riga,3
2016-09-07,Riga,4
2016-09-08,Riga,2
2016-09-09,Riga,6
2016-09-12,Riga,5
2016-09-13,Riga,4
2016-09-14,Riga,8
2016-09-15,Riga,7
2016-09-16,Riga,3
2016-09-17,Riga,2
2016-09-19,Riga,3
2016-09-20,Riga,4
2016-09-21,Riga,2
2016-09-22,Riga,5
2016-09-23,Riga,4
2016-09-26,Riga,3
2016-09-27,Riga,13
2016-09-28,Riga,4
2016-09-29,Riga,7
2016-09-30,Riga,2
2016-10-03,Riga,3
2016-10-04,Riga,8
2016-10-05,Riga,6
2016-10-06,Riga,2
2016-10-07,Riga,4
2016-10-09,Riga,1
2016-10-10,Riga,4
2016-10-11,Riga,3
2016-10-12,Riga,5
2016-10-13,Riga,7
2016-10-14,Riga,3
2016-10-17,Riga,3
2016-10-18,Riga,2
2016-10-19,Riga,6
2016-10-20,Riga,6
2016-10-21,Riga,2
2016-10-22,Riga,1
2016-10-23,Riga,1
2016-10-24,Riga,3
2016-10-25,Riga,2
2016-10-26,Riga,4
2016-10-27,Riga,1
2016-10-28,Riga,7
2016-10-31,Riga,6
2016-11-01,Riga,3
2016-11-02,Riga,13
2016-11-03,Riga,3
2016-11-04,Riga,3
2016-11-07,Riga,2
2016-11-08,Riga,10
2016-11-09,Riga,2
2016-11-10,Riga,3
2016-11-11,Riga,3
2016-11-12,Riga,2
2016-11-13,Riga,1
2016-11-14,Riga,5
2016-11-15,Riga,4
2016-11-16,Riga,1
2016-11-17,Riga,4
2016-11-18,Riga,2
2016-11-21,Riga,2
2016-11-22,Riga,3
2016-11-23,Riga,1
2016-11-24,Riga,5
2016-11-25,Riga,2
2016-11-28,Riga,2
2016-11-29,Riga,2
2016-11-30,Riga,1
2016-12-01,Riga,2
2016-12-02,Riga,2
2016-12-03,Riga,1
2016-12-05,Riga,8
2016-12-06,Riga,6
2016-12-07,Riga,2
2016-12-08,Riga,3
2016-12-09,Riga,2
2016-12-10,Riga,1
2016-12-12,Riga,3
2016-12-13,Riga,5
2016-12-14,Riga,3
2016-12-15,Riga,2
2016-12-16,Riga,2
2016-12-19,Riga,2
2016-12-20,Riga,3
2016-12-21,Riga,2
2016-12-22,Riga,4
2016-12-23,Riga,2
2016-12-27,Riga,3
2016-12-28,Riga,4
2016-12-29,Riga,4
2016-12-30,Riga,3
2017-01-02,Riga,4
2017-01-03,Riga,14
2017-01-04,Riga,2
2017-01-05,Riga,2
2017-01-06,Riga,2
2017-01-09,Riga,3
2017-01-10,Riga,2
2017-01-11,Riga,7
2017-01-13,Riga,5
2017-01-15,Riga,1
2017-01-16,Riga,4
2017-01-17,Riga,4
2017-01-18,Riga,4
2017-01-19,Riga,7
2017-01-20,Riga,2
2017-01-23,Riga,3
2017-01-24,Riga,2
2017-01-25,Riga,1
2017-01-26,Riga,3
2017-01-27,Riga,1
2017-01-30,Riga,3
2017-01-31,Riga,2
2017-02-01,Riga,4
2017-02-02,Riga,2
2017-02-03,Riga,1
2017-02-06,Riga,1
2017-02-07,Riga,1
2017-02-08,Riga,3
2017-02-09,Riga,7
2017-02-10,Riga,6
2017-02-13,Riga,1
2017-02-14,Riga,2
2017-02-15,Riga,1
2017-02-16,Riga,1
2017-02-17,Riga,3
2017-02-20,Riga,2
2017-02-21,Riga,2
2017-02-22,Riga,3
2017-02-23,Riga,1
2017-02-24,Riga,3
2017-02-27,Riga,5
2017-02-28,Riga,2
2017-03-01,Riga,3
2017-03-02,Riga,2
2017-03-03,Riga,1
2017-03-06,Riga,4
2017-03-07,Riga,3
2017-03-08,Riga,1
2017-03-09,Riga,2
2017-03-10,Riga,2
2017-03-13,Riga,2
2017-03-14,Riga,5
2017-03-15,Riga,4
2017-03-16,Riga,3
2017-03-17,Riga,4
2017-03-19,Riga,1
2017-03-20,Riga,5
2017-03-21,Riga,2
2017-03-22,Riga,4
2017-03-23,Riga,2
2017-03-24,Riga,6
2017-03-27,Riga,5
2017-03-28,Riga,11
2017-03-29,Riga,3
2017-03-30,Riga,3
2017-03-31,Riga,4
2017-04-03,Riga,2
2017-04-04,Riga,2
2017-04-05,Riga,10
2017-04-07,Riga,3
2017-04-10,Riga,1
2017-04-11,Riga,2
2017-04-12,Riga,3
2017-04-18,Riga,4
2017-04-19,Riga,4
2017-04-20,Riga,6
2017-04-21,Riga,3
2017-04-24,Riga,1
2017-04-25,Riga,2
2017-04-27,Riga,1
2017-04-28,Riga,3
2017-04-30,Riga,1
2017-05-02,Riga,4
2017-05-03,Riga,1
2017-05-09,Riga,1
2017-05-10,Riga,1
2017-05-11,Riga,3
2017-05-12,Riga,1
2017-05-13,Riga,2
2017-05-16,Riga,2
2017-05-17,Riga,2
2017-05-18,Riga,6
2017-05-19,Riga,4
2017-05-20,Riga,2
2017-05-22,Riga,3
2017-05-23,Riga,3
2017-05-24,Riga,2
2017-05-25,Riga,1
2017-05-26,Riga,1
2017-05-29,Riga,7
2017-05-30,Riga,6
2017-05-31,Riga,3
2017-06-01,Riga,4
2017-06-02,Riga,2
2017-06-05,Riga,2
2017-06-06,Riga,4
2017-06-07,Riga,5
2017-06-08,Riga,1
2017-06-09,Riga,2
2017-06-12,Riga,2
2017-06-13,Riga,2
2017-06-14,Riga,3
2017-06-15,Riga,3
2017-06-16,Riga,1
2017-06-19,Riga,4
2017-06-20,Riga,3
2017-06-21,Riga,2
2017-06-26,Riga,2
2017-06-27,Riga,2
2017-06-28,Riga,2
2017-06-29,Riga,1
2017-07-03,Riga,3
2017-07-04,Riga,2
2017-07-06,Riga,2
2017-07-07,Riga,3
2017-07-10,Riga,4
2017-07-11,Riga,2
2017-07-12,Riga,2
2017-07-13,Riga,1
2017-07-14,Riga,1
2017-07-17,Riga,2
2017-07-18,Riga,1
2017-07-19,Riga,2
2017-07-20,Riga,1
2017-07-21,Riga,3
2017-07-24,Riga,2
2017-07-25,Riga,2
2017-07-26,Riga,3
2017-07-27,Riga,2
2017-07-28,Riga,2
2017-07-31,Riga,3
2017-08-01,Riga,6
2017-08-02,Riga,1
2017-08-03,Riga,3
2017-08-04,Riga,2
2017-08-07,Riga,2
2017-08-08,Riga,3
2017-08-09,Riga,3
2017-08-10,Riga,3
2017-08-11,Riga,4
2017-08-14,Riga,3
2017-08-15,Riga,2
2017-08-16,Riga,2
2017-08-18,Riga,4
2017-08-21,Riga,1
2017-08-22,Riga,3
2017-08-25,Riga,1
2017-08-28,Riga,2
2017-08-30,Riga,1
2017-08-31,Riga,1
2017-09-01,Riga,1
2017-09-05,Riga,1
2017-09-06,Riga,1
2017-09-08,Riga,4
2017-09-11,Riga,3
2017-09-12,Riga,3
2017-09-13,Riga,4
2017-09-14,Riga,3
2017-09-15,Riga,3
2017-09-18,Riga,1
2017-09-19,Riga,2
2017-09-20,Riga,3
2017-09-21,Riga,3
2017-09-22,Riga,1
2017-09-25,Riga,3
2017-09-26,Riga,2
2017-09-27,Riga,2
2017-09-28,Riga,1
2017-09-29,Riga,1
2017-10-02,Riga,2
2017-10-03,Riga,3
2017-10-04,Riga,3
2017-10-05,Riga,3
2017-10-06,Riga,2
2017-10-09,Riga,2
2017-10-10,Riga,2
2017-10-11,Riga,1
2017-10-12,Riga,2
2017-10-13,Riga,1
2017-10-16,Riga,1
2017-10-17,Riga,2
2017-10-19,Riga,2
2017-10-23,Riga,2
2017-10-24,Riga,1
2017-10-25,Riga,3
2017-10-26,Riga,1
2017-10-27,Riga,2
2017-10-30,Riga,4
2017-10-31,Riga,3
2017-11-01,Riga,1
2017-11-02,Riga,1
2017-11-03,Riga,4
2017-11-06,Riga,2
2017-11-07,Riga,2
2017-11-08,Riga,2
2017-11-09,Riga,2
2017-11-10,Riga,1
2017-11-13,Riga,2
2017-11-14,Riga,2
2017-11-15,Riga,4
2017-11-16,Riga,1
2017-11-17,Riga,2
2017-11-21,Riga,3
2017-11-22,Riga,3
2017-11-23,Riga,1
2017-11-24,Riga,2
2017-11-27,Riga,1
2017-11-28,Riga,2
2017-11-29,Riga,1
2017-12-04,Riga,2
2017-12-05,Riga,2
2017-12-06,Riga,1
2017-12-07,Riga,1
2017-12-08,Riga,3
2017-12-11,Riga,2
2017-12-12,Riga,5
2017-12-13,Riga,3
2017-12-14,Riga,2
2017-12-15,Riga,2
2017-12-18,Riga,5
2017-12-19,Riga,2
2017-12-20,Riga,3
2017-12-21,Riga,3
2017-12-22,Riga,1
2017-12-27,Riga,2
2017-12-28,Riga,3
2017-12-29,Riga,3
2017-12-30,Riga,1
2018-01-02,Riga,3
2018-01-03,Riga,2
2018-01-04,Riga,1
2018-01-05,Riga,2
2018-01-10,Riga,1
2018-01-11,Riga,1
2018-01-12,Riga,1
2018-01-15,Riga,3
2018-01-16,Riga,2
2018-01-17,Riga,2
2018-01-18,Riga,2
2018-01-19,Riga,2
2018-01-22,Riga,2
2018-01-23,Riga,2
2018-01-24,Riga,3
2018-01-25,Riga,2
2018-01-26,Riga,2
2018-01-29,Riga,2
2018-01-30,Riga,3
2018-01-31,Riga,3
2018-02-01,Riga,2
2018-02-02,Riga,2
2018-02-05,Riga,1
2018-02-06,Riga,2
2018-02-07,Riga,2
2018-02-08,Riga,1
2018-02-09,Riga,1
2018-02-15,Riga,3
2018-02-16,Riga,1
2018-02-19,Riga,3
2018-02-20,Riga,1
2018-02-21,Riga,3
2018-02-22,Riga,2
2018-02-23,Riga,2
2018-02-26,Riga,2
2018-02-27,Riga,3
2018-03-01,Riga,2
2018-03-02,Riga,2
2018-03-05,Riga,1
2018-03-06,Riga,3
2018-03-07,Riga,3
2018-03-08,Riga,2
2018-03-09,Riga,1
2018-03-12,Riga,2
2018-03-13,Riga,3
2018-03-14,Riga,2
2018-03-15,Riga,2
2018-03-20,Riga,3
2018-03-21,Riga,6
2018-03-22,Riga,3
2018-03-23,Riga,1
2018-03-26,Riga,2
2018-03-27,Riga,3
2018-03-28,Riga,2
2018-04-03,Riga,3
2018-04-04,Riga,2
2018-04-05,Riga,4
2018-04-06,Riga,2
2018-04-09,Riga,2
2018-04-10,Riga,2
2018-04-11,Riga,2
2018-04-12,Riga,4
2018-04-16,Riga,2
2018-04-17,Riga,3
2018-04-18,Riga,2
